"No.","Time","Source","Destination","Protocol","Length","Info"
"1500","14.536126","149.137.44.121","192.168.43.100","UDP","123","8801  >  63804 Len=81"
"1501","14.536126","149.137.44.121","192.168.43.100","UDP","280","8801  >  63805 Len=238"
"1502","14.588458","192.168.43.100","149.137.44.121","UDP","69","63804  >  8801 Len=27"
"1503","14.641515","192.168.43.100","149.137.44.121","UDP","69","63804  >  8801 Len=27"
"1504","14.684282","149.137.44.121","192.168.43.100","UDP","1087","8801  >  63804 Len=1045"
"1505","14.690807","149.137.44.121","192.168.43.100","UDP","288","8801  >  63805 Len=246"
"1506","14.690807","149.137.44.121","192.168.43.100","UDP","112","8801  >  63804 Len=70"
"1507","14.690807","149.137.44.121","192.168.43.100","UDP","298","8801  >  63805 Len=256"
"1508","14.690807","149.137.44.121","192.168.43.100","UDP","133","8801  >  63804 Len=91"
"1509","14.690807","149.137.44.121","192.168.43.100","TCP","54","443  >  61943 [ACK] Seq=1849 Ack=2514 Win=38793 Len=0"
"1510","14.690807","149.137.44.121","192.168.43.100","UDP","308","8801  >  63805 Len=266"
"1511","14.690807","149.137.44.121","192.168.43.100","UDP","69","8801  >  63804 Len=27"
"1512","14.690807","149.137.44.121","192.168.43.100","UDP","306","8801  >  63805 Len=264"
"1513","14.691004","192.168.43.100","149.137.44.121","UDP","69","63804  >  8801 Len=27"
"1514","14.691264","149.137.44.121","192.168.43.100","UDP","1087","8801  >  63804 Len=1045"
"1515","14.691264","149.137.44.121","192.168.43.100","UDP","123","8801  >  63805 Len=81"
"1516","14.691264","149.137.44.121","192.168.43.100","UDP","106","8801  >  63805 Len=64"
"1517","14.691264","149.137.44.121","192.168.43.100","UDP","293","8801  >  63805 Len=251"
"1518","14.691269","192.168.43.100","149.137.44.121","UDP","151","63804  >  8801 Len=109"
"1519","14.691264","149.137.44.121","192.168.43.100","UDP","133","8801  >  63805 Len=91"
"1520","14.691264","149.137.44.121","192.168.43.100","UDP","287","8801  >  63805 Len=245"
"1521","14.691264","149.137.44.121","192.168.43.100","UDP","69","8801  >  63804 Len=27"
"1522","14.691264","149.137.44.121","192.168.43.100","UDP","311","8801  >  63805 Len=269"
"1523","14.691264","149.137.44.121","192.168.43.100","UDP","1087","8801  >  63804 Len=1045"
"1524","14.691264","149.137.44.121","192.168.43.100","UDP","319","8801  >  63805 Len=277"
"1525","14.691264","149.137.44.121","192.168.43.100","UDP","112","8801  >  63804 Len=70"
"1526","14.691264","149.137.44.121","192.168.43.100","UDP","316","8801  >  63805 Len=274"
"1527","14.691645","192.168.43.100","149.137.44.121","UDP","151","63805  >  8801 Len=109"
"1528","14.706486","149.137.44.121","192.168.43.100","UDP","298","8801  >  63805 Len=256"
"1529","14.714412","149.137.44.121","192.168.43.100","UDP","1086","8801  >  63804 Len=1044"
"1530","14.714625","192.168.43.100","149.137.44.121","UDP","69","63804  >  8801 Len=27"
"1531","14.731856","149.137.44.121","192.168.43.100","UDP","297","8801  >  63805 Len=255"
"1532","14.753803","149.137.44.121","192.168.43.100","UDP","305","8801  >  63805 Len=263"
"1533","14.757187","149.137.44.121","192.168.43.100","UDP","69","8801  >  63804 Len=27"
"1534","14.768268","192.168.43.100","149.137.44.121","UDP","69","63804  >  8801 Len=27"
"1535","14.769407","149.137.44.121","192.168.43.100","UDP","301","8801  >  63805 Len=259"
"1536","14.769407","149.137.44.121","192.168.43.100","UDP","1086","8801  >  63804 Len=1044"
"1537","14.784852","149.137.44.121","192.168.43.100","UDP","313","8801  >  63804 Len=271"
"1538","14.791806","149.137.44.121","192.168.43.100","UDP","310","8801  >  63805 Len=268"
"1539","14.792042","192.168.43.100","149.137.44.121","UDP","183","63804  >  8801 Len=141"
"1540","14.803800","149.137.44.121","192.168.43.100","UDP","313","8801  >  63805 Len=271"
"1541","14.832899","149.137.44.121","192.168.43.100","UDP","304","8801  >  63805 Len=262"
"1542","14.843868","192.168.43.100","149.137.44.121","UDP","69","63804  >  8801 Len=27"
"1543","14.845662","149.137.44.121","192.168.43.100","UDP","293","8801  >  63805 Len=251"
"1544","14.864905","149.137.44.121","192.168.43.100","UDP","292","8801  >  63805 Len=250"
"1545","14.887356","149.137.44.121","192.168.43.100","UDP","293","8801  >  63805 Len=251"
"1546","14.887664","149.137.44.121","192.168.43.100","UDP","69","8801  >  63804 Len=27"
"1547","14.898817","192.168.43.100","149.137.44.121","UDP","69","63804  >  8801 Len=27"
"1548","14.913114","149.137.44.121","192.168.43.100","UDP","294","8801  >  63805 Len=252"
"1549","14.926020","149.137.44.121","192.168.43.100","UDP","266","8801  >  63805 Len=224"
"1550","14.936868","149.137.44.121","192.168.43.100","UDP","69","8801  >  63804 Len=27"
"1551","14.947040","149.137.44.121","192.168.43.100","UDP","240","8801  >  63805 Len=198"
"1552","14.957847","192.168.43.100","149.137.44.121","UDP","69","63804  >  8801 Len=27"
"1553","14.969379","149.137.44.121","192.168.43.100","UDP","219","8801  >  63805 Len=177"
"1554","14.987891","149.137.44.121","192.168.43.100","UDP","207","8801  >  63805 Len=165"
"1555","14.988286","149.137.44.121","192.168.43.100","UDP","69","8801  >  63804 Len=27"
"1556","15.008197","149.137.44.121","192.168.43.100","UDP","139","8801  >  63805 Len=97"
"1557","15.008618","192.168.43.100","149.137.44.121","UDP","69","63804  >  8801 Len=27"
"1558","15.028527","149.137.44.121","192.168.43.100","UDP","139","8801  >  63805 Len=97"
"1559","15.043304","149.137.44.121","192.168.43.100","UDP","69","8801  >  63804 Len=27"
"1560","15.064599","192.168.43.100","149.137.44.121","UDP","69","63804  >  8801 Len=27"
"1561","15.089977","149.137.44.121","192.168.43.100","UDP","143","8801  >  63805 Len=101"
"1562","15.090765","149.137.44.121","192.168.43.100","UDP","138","8801  >  63805 Len=96"
"1563","15.090765","149.137.44.121","192.168.43.100","UDP","140","8801  >  63805 Len=98"
"1564","15.090765","149.137.44.121","192.168.43.100","UDP","69","8801  >  63804 Len=27"
"1565","15.091288","192.168.43.100","149.137.44.121","UDP","116","63805  >  8801 Len=74"
"1566","15.113684","192.168.43.100","149.137.44.121","UDP","69","63804  >  8801 Len=27"
"1567","15.123856","149.137.44.121","192.168.43.100","UDP","141","8801  >  63805 Len=99"
"1568","15.127294","149.137.44.121","192.168.43.100","UDP","69","8801  >  63804 Len=27"
"1569","15.137792","149.137.44.121","192.168.43.100","UDP","130","8801  >  63805 Len=88"
"1570","15.167771","192.168.43.100","149.137.44.121","UDP","69","63804  >  8801 Len=27"
"1571","15.179886","149.137.44.121","192.168.43.100","UDP","69","8801  >  63804 Len=27"
"1572","15.218875","149.137.44.121","192.168.43.100","UDP","130","8801  >  63805 Len=88"
"1573","15.229451","192.168.43.100","149.137.44.121","UDP","69","63804  >  8801 Len=27"
"1574","15.229506","149.137.44.121","192.168.43.100","UDP","69","8801  >  63804 Len=27"
"1575","15.260704","149.137.44.121","192.168.43.100","TLSv1.2","133","Application Data"
"1576","15.271451","192.168.43.100","149.137.44.121","TLSv1.2","104","Application Data"
"1577","15.280766","149.137.44.121","192.168.43.100","UDP","69","8801  >  63804 Len=27"
"1578","15.298411","149.137.44.121","192.168.43.100","TCP","54","443  >  61943 [ACK] Seq=1928 Ack=2564 Win=38805 Len=0"
"1579","15.309051","149.137.44.121","192.168.43.100","UDP","127","8801  >  50074 Len=85"
"1580","15.319847","149.137.44.121","192.168.43.100","UDP","130","8801  >  63805 Len=88"
"1581","15.431348","149.137.44.121","192.168.43.100","UDP","130","8801  >  63805 Len=88"
"1582","15.442363","192.168.43.100","149.137.44.121","UDP","115","63805  >  8801 Len=73"
"1583","15.527928","149.137.44.121","192.168.43.100","UDP","130","8801  >  63805 Len=88"
"1584","15.556282","149.137.44.121","192.168.43.100","UDP","104","8801  >  63804 Len=62"
"1585","15.556693","192.168.43.100","149.137.44.121","UDP","69","63804  >  8801 Len=27"
"1586","15.562789","149.137.44.121","192.168.43.100","UDP","146","8801  >  63805 Len=104"
"1587","15.583947","149.137.44.121","192.168.43.100","UDP","170","8801  >  63805 Len=128"
"1588","15.584286","149.137.44.121","192.168.43.100","UDP","1016","8801  >  63804 Len=974"
"1589","15.584286","149.137.44.121","192.168.43.100","UDP","1016","8801  >  63804 Len=974"
"1590","15.590900","149.137.44.121","192.168.43.100","UDP","104","8801  >  63804 Len=62"
"1591","15.608278","149.137.44.121","192.168.43.100","UDP","106","8801  >  63805 Len=64"
"1592","15.608721","149.137.44.121","192.168.43.100","UDP","157","8801  >  63805 Len=115"
"1593","15.618659","192.168.43.100","149.137.44.121","UDP","69","63804  >  8801 Len=27"
"1594","15.630087","149.137.44.121","192.168.43.100","UDP","154","8801  >  63805 Len=112"
"1595","15.633820","149.137.44.121","192.168.43.100","UDP","1016","8801  >  63804 Len=974"
"1596","15.639108","149.137.44.121","192.168.43.100","UDP","104","8801  >  63804 Len=62"
"1597","15.642622","149.137.44.121","192.168.43.100","UDP","151","8801  >  63805 Len=109"
"1598","15.672768","192.168.43.100","149.137.44.121","UDP","69","63804  >  8801 Len=27"
"1599","15.676149","149.137.44.121","192.168.43.100","UDP","146","8801  >  63805 Len=104"
"1600","15.691060","149.137.44.121","192.168.43.100","UDP","134","8801  >  63805 Len=92"
"1601","15.691422","149.137.44.121","192.168.43.100","UDP","1016","8801  >  63804 Len=974"
"1602","15.695991","149.137.44.121","192.168.43.100","UDP","104","8801  >  63804 Len=62"
"1603","15.712556","149.137.44.121","192.168.43.100","UDP","134","8801  >  63805 Len=92"
"1604","15.721181","149.137.44.121","192.168.43.100","UDP","104","8801  >  63804 Len=62"
"1605","15.728767","149.137.44.121","192.168.43.100","UDP","101","8801  >  63804 Len=59"
"1606","15.729084","149.137.44.121","192.168.43.100","UDP","132","8801  >  63805 Len=90"
"1607","15.739012","192.168.43.100","149.137.44.121","UDP","69","63804  >  8801 Len=27"
"1608","15.752944","149.137.44.121","192.168.43.100","UDP","135","8801  >  63805 Len=93"
"1609","15.753314","149.137.44.121","192.168.43.100","UDP","1016","8801  >  63804 Len=974"
"1610","15.753314","149.137.44.121","192.168.43.100","UDP","104","8801  >  63804 Len=62"
"1611","15.753726","192.168.43.100","149.137.44.121","UDP","180","63804  >  8801 Len=138"
"1612","15.763395","149.137.44.121","192.168.43.100","UDP","132","8801  >  63805 Len=90"
"1613","15.784436","149.137.44.121","192.168.43.100","UDP","130","8801  >  63805 Len=88"
"1614","15.804573","192.168.43.100","149.137.44.121","UDP","69","63804  >  8801 Len=27"
"1615","15.807916","149.137.44.121","192.168.43.100","UDP","1016","8801  >  63804 Len=974"
"1616","15.811266","149.137.44.121","192.168.43.100","UDP","104","8801  >  63804 Len=62"
"1617","15.831880","149.137.44.121","192.168.43.100","UDP","104","8801  >  63804 Len=62"
"1618","15.853788","192.168.43.100","149.137.44.121","UDP","69","63804  >  8801 Len=27"
"1619","15.875963","149.137.44.121","192.168.43.100","UDP","69","8801  >  63804 Len=27"
"1620","15.876350","149.137.44.121","192.168.43.100","UDP","1023","8801  >  63804 Len=981"
"1621","15.876350","149.137.44.121","192.168.43.100","UDP","112","8801  >  63804 Len=70"
"1622","15.891344","149.137.44.121","192.168.43.100","UDP","130","8801  >  63805 Len=88"
"1623","15.912819","192.168.43.100","149.137.44.121","UDP","69","63804  >  8801 Len=27"
"1624","15.923916","149.137.44.121","192.168.43.100","UDP","112","8801  >  63804 Len=70"
"1625","15.959908","149.137.44.121","192.168.43.100","UDP","69","8801  >  63804 Len=27"
"1626","15.970363","192.168.43.100","149.137.44.121","UDP","69","63804  >  8801 Len=27"
"1627","15.974274","149.137.44.121","192.168.43.100","UDP","112","8801  >  63804 Len=70"
"1628","15.977895","149.137.44.121","192.168.43.100","UDP","130","8801  >  63805 Len=88"
"1629","16.021108","192.168.43.100","149.137.44.121","UDP","69","63804  >  8801 Len=27"
"1630","16.034569","149.137.44.121","192.168.43.100","UDP","69","8801  >  63804 Len=27"
"1631","16.037940","149.137.44.121","192.168.43.100","UDP","112","8801  >  63804 Len=70"
"1632","16.067881","149.137.44.121","192.168.43.100","UDP","112","8801  >  63804 Len=70"
"1633","16.077765","192.168.43.100","149.137.44.121","UDP","69","63804  >  8801 Len=27"
"1634","16.079931","149.137.44.121","192.168.43.100","UDP","130","8801  >  63805 Len=88"
"1635","16.090599","192.168.43.100","149.137.44.121","UDP","179","63804  >  8801 Len=137"
"1636","16.141745","192.168.43.100","149.137.44.121","UDP","69","63804  >  8801 Len=27"
"1637","16.179539","149.137.44.121","192.168.43.100","UDP","69","8801  >  63804 Len=27"
"1638","16.199747","192.168.43.100","149.137.44.121","UDP","69","63804  >  8801 Len=27"
"1639","16.221977","149.137.44.121","192.168.43.100","UDP","69","8801  >  63804 Len=27"
"1640","16.252757","192.168.43.100","149.137.44.121","UDP","69","63804  >  8801 Len=27"
"1641","16.280901","149.137.44.121","192.168.43.100","UDP","69","8801  >  63804 Len=27"
"1642","16.311420","192.168.43.100","149.137.44.121","UDP","69","63804  >  8801 Len=27"
"1643","16.334669","149.137.44.121","192.168.43.100","UDP","69","8801  >  63804 Len=27"
"1644","16.362928","149.137.44.121","192.168.43.100","UDP","130","8801  >  63805 Len=88"
"1645","16.363196","192.168.43.100","149.137.44.121","UDP","69","63804  >  8801 Len=27"
"1646","16.370802","149.137.44.121","192.168.43.100","UDP","159","8801  >  63805 Len=117"
"1647","16.371212","149.137.44.121","192.168.43.100","UDP","159","8801  >  63805 Len=117"
"1648","16.381954","149.137.44.121","192.168.43.100","UDP","69","8801  >  63804 Len=27"
"1649","16.382301","149.137.44.121","192.168.43.100","UDP","141","8801  >  63805 Len=99"
"1650","16.382301","149.137.44.121","192.168.43.100","UDP","137","8801  >  63805 Len=95"
"1651","16.382301","149.137.44.121","192.168.43.100","UDP","130","8801  >  63805 Len=88"
"1652","16.393603","192.168.43.100","149.137.44.121","UDP","115","63805  >  8801 Len=73"
"1653","16.402758","149.137.44.121","192.168.43.100","UDP","130","8801  >  63805 Len=88"
"1654","16.410792","149.137.44.121","192.168.43.100","UDP","144","8801  >  63805 Len=102"
"1655","16.420755","192.168.43.100","149.137.44.121","UDP","69","63804  >  8801 Len=27"
"1656","16.423786","149.137.44.121","192.168.43.100","UDP","188","8801  >  63805 Len=146"
