No.;Time;;;time 2;time 1;delay;;;delay2;delay 1;jitter
619;5.265.233;5,265233;;5,265557;5,265233;0,000324;;;0;0,000324;-0,000324
620;5.265.557;5,265557;;5,265557;5,265557;0;;;0,009745;0;0,009745
621;5.265.557;5,265557;;5,275302;5,265557;0,009745;;;0,000335;0,009745;-0,00941
622;5.275.302;5,275302;;5,275637;5,275302;0,000335;;;0,006175;0,000335;0,00584
623;5.275.637;5,275637;;5,281812;5,275637;0,006175;;;0,013097;0,006175;0,006922
624;5.281.812;5,281812;;5,294909;5,281812;0,013097;;;0,000417;0,013097;-0,01268
625;5.294.909;5,294909;;5,295326;5,294909;0,000417;;;0,012574;0,000417;0,012157
626;5.295.326;5,295326;;5,3079;5,295326;0,012574;;;0,00475;0,012574;-0,007824
627;5.307.900;5,3079;;5,31265;5,3079;0,00475;;;0,000322;0,00475;-0,004428
628;5.312.650;5,31265;;5,312972;5,31265;0,000322;;;0,011918;0,000322;0,011596
629;5.312.972;5,312972;;5,32489;5,312972;0,011918;;;0,010068;0,011918;-0,00185
630;5.324.890;5,32489;;5,334958;5,32489;0,010068;;;0,008937;0,010068;-0,001131
631;5.334.958;5,334958;;5,343895;5,334958;0,008937;;;0,020992;0,008937;0,012055
632;5.343.895;5,343895;;5,364887;5,343895;0,020992;;;0,000309;0,020992;-0,020683
633;5.364.887;5,364887;;5,365196;5,364887;0,000309;;;0,000258;0,000309;-5,1E-05
634;5.365.196;5,365196;;5,365454;5,365196;0,000258;;;0,016464;0,000258;0,016206
635;5.365.454;5,365454;;5,381918;5,365454;0,016464;;;0,010478;0,016464;-0,005986
636;5.381.918;5,381918;;5,392396;5,381918;0,010478;;;0,02188;0,010478;0,011402
637;5.392.396;5,392396;;5,414276;5,392396;0,02188;;;0,003031;0,02188;-0,018849
638;5.414.276;5,414276;;5,417307;5,414276;0,003031;;;0,003385;0,003031;0,000354
639;5.417.307;5,417307;;5,420692;5,417307;0,003385;;;0,021153;0,003385;0,017768
640;5.420.692;5,420692;;5,441845;5,420692;0,021153;;;0,008026;0,021153;-0,013127
641;5.441.845;5,441845;;5,449871;5,441845;0,008026;;;0,013166;0,008026;0,00514
642;5.449.871;5,449871;;5,463037;5,449871;0,013166;;;0,026663;0,013166;0,013497
643;5.463.037;5,463037;;5,4897;5,463037;0,026663;;;0,010991;0,026663;-0,015672
644;5.489.700;5,4897;;5,500691;5,4897;0,010991;;;0,000335;0,010991;-0,010656
645;5.500.691;5,500691;;5,501026;5,500691;0,000335;;;0,00545;0,000335;0,005115
646;5.501.026;5,501026;;5,506476;5,501026;0,00545;;;0,016481;0,00545;0,011031
647;5.506.476;5,506476;;5,522957;5,506476;0,016481;;;0,021801;0,016481;0,00532
648;5.522.957;5,522957;;5,544758;5,522957;0,021801;;;0,009614;0,021801;-0,012187
649;5.544.758;5,544758;;5,554372;5,544758;0,009614;;;0,010024;0,009614;0,00041
650;5.554.372;5,554372;;5,564396;5,554372;0,010024;;;0,031479;0,010024;0,021455
651;5.564.396;5,564396;;5,595875;5,564396;0,031479;;;0,010658;0,031479;-0,020821
652;5.595.875;5,595875;;5,606533;5,595875;0,010658;;;0,051918;0,010658;0,04126
653;5.606.533;5,606533;;5,658451;5,606533;0,051918;;;0,050855;0,051918;-0,001063
654;5.658.451;5,658451;;5,709306;5,658451;0,050855;;;0,032318;0,050855;-0,018537
655;5.709.306;5,709306;;5,741624;5,709306;0,032318;;;0,003302;0,032318;-0,029016
656;5.741.624;5,741624;;5,744926;5,741624;0,003302;;;0,000294;0,003302;-0,003008
657;5.744.926;5,744926;;5,74522;5,744926;0,000294;;;0;0,000294;-0,000294
658;5.745.220;5,74522;;5,74522;5,74522;0;;;0,000275;0;0,000275
659;5.745.220;5,74522;;5,745495;5,74522;0,000275;;;0,018364;0,000275;0,018089
660;5.745.495;5,745495;;5,763859;5,745495;0,018364;;;0,000355;0,018364;-0,018009
661;5.763.859;5,763859;;5,764214;5,763859;0,000355;;;0;0,000355;-0,000355
662;5.764.214;5,764214;;5,764214;5,764214;0;;;0,037667;0;0,037667
663;5.764.214;5,764214;;5,801881;5,764214;0,037667;;;0,000398;0,037667;-0,037269
664;5.801.881;5,801881;;5,802279;5,801881;0,000398;;;0,008958;0,000398;0,00856
665;5.802.279;5,802279;;5,811237;5,802279;0,008958;;;0,000313;0,008958;-0,008645
666;5.811.237;5,811237;;5,81155;5,811237;0,000313;;;0,0354;0,000313;0,035087
667;5.811.550;5,81155;;5,84695;5,81155;0,0354;;;0,000316;0,0354;-0,035084
668;5.846.950;5,84695;;5,847266;5,84695;0,000316;;;0,009763;0,000316;0,009447
669;5.847.266;5,847266;;5,857029;5,847266;0,009763;;;0,008818;0,009763;-0,000945
670;5.857.029;5,857029;;5,865847;5,857029;0,008818;;;0,000296;0,008818;-0,008522
671;5.865.847;5,865847;;5,866143;5,865847;0,000296;;;0,035404;0,000296;0,035108
672;5.866.143;5,866143;;5,901547;5,866143;0,035404;;;0;0,035404;-0,035404
673;5.901.547;5,901547;;5,901547;5,901547;0;;;0;0;0
674;5.901.547;5,901547;;5,901547;5,901547;0;;;0,01059;0;0,01059
675;5.901.547;5,901547;;5,912137;5,901547;0,01059;;;0,013835;0,01059;0,003245
676;5.912.137;5,912137;;5,925972;5,912137;0,013835;;;0,033251;0,013835;0,019416
677;5.925.972;5,925972;;5,959223;5,925972;0,033251;;;0,000452;0,033251;-0,032799
678;5.959.223;5,959223;;5,959675;5,959223;0,000452;;;0;0,000452;-0,000452
679;5.959.675;5,959675;;5,959675;5,959675;0;;;0;0;0
680;5.959.675;5,959675;;5,959675;5,959675;0;;;0,010106;0;0,010106
681;5.959.675;5,959675;;5,969781;5,959675;0,010106;;;0,011307;0,010106;0,001201
682;5.969.781;5,969781;;5,981088;5,969781;0,011307;;;0,008745;0,011307;-0,002562
683;5.981.088;5,981088;;5,989833;5,981088;0,008745;;;0,00399;0,008745;-0,004755
684;5.989.833;5,989833;;5,993823;5,989833;0,00399;;;0,003458;0,00399;-0,000532
685;5.993.823;5,993823;;5,997281;5,993823;0,003458;;;0,013277;0,003458;0,009819
686;5.997.281;5,997281;;6,010558;5,997281;0,013277;;;0,000522;0,013277;-0,012755
687;6.010.558;6,010558;;6,01108;6,010558;0,000522;;;0,010715;0,000522;0,010193
688;6.011.080;6,01108;;6,021795;6,01108;0,010715;;;0,002238;0,010715;-0,008477
689;6.021.795;6,021795;;6,024033;6,021795;0,002238;;;0,015758;0,002238;0,01352
690;6.024.033;6,024033;;6,039791;6,024033;0,015758;;;0,000349;0,015758;-0,015409
691;6.039.791;6,039791;;6,04014;6,039791;0,000349;;;0;0,000349;-0,000349
692;6.040.140;6,04014;;6,04014;6,04014;0;;;0,02691;0;0,02691
693;6.040.140;6,04014;;6,06705;6,04014;0,02691;;;0,009904;0,02691;-0,017006
694;6.067.050;6,06705;;6,076954;6,06705;0,009904;;;0,000285;0,009904;-0,009619
695;6.076.954;6,076954;;6,077239;6,076954;0,000285;;;0,000925;0,000285;0,00064
696;6.077.239;6,077239;;6,078164;6,077239;0,000925;;;0,012588;0,000925;0,011663
697;6.078.164;6,078164;;6,090752;6,078164;0,012588;;;0,009085;0,012588;-0,003503
698;6.090.752;6,090752;;6,099837;6,090752;0,009085;;;0,02062;0,009085;0,011535
699;6.099.837;6,099837;;6,120457;6,099837;0,02062;;;0,011346;0,02062;-0,009274
700;6.120.457;6,120457;;6,131803;6,120457;0,011346;;;0,017842;0,011346;0,006496
701;6.131.803;6,131803;;6,149645;6,131803;0,017842;;;0,000297;0,017842;-0,017545
702;6.149.645;6,149645;;6,149942;6,149645;0,000297;;;0,011772;0,000297;0,011475
703;6.149.942;6,149942;;6,161714;6,149942;0,011772;;;0,010915;0,011772;-0,000857
704;6.161.714;6,161714;;6,172629;6,161714;0,010915;;;0,00789;0,010915;-0,003025
705;6.172.629;6,172629;;6,180519;6,172629;0,00789;;;0,010292;0,00789;0,002402
706;6.180.519;6,180519;;6,190811;6,180519;0,010292;;;0,00577;0,010292;-0,004522
707;6.190.811;6,190811;;6,196581;6,190811;0,00577;;;0,004272;0,00577;-0,001498
708;6.196.581;6,196581;;6,200853;6,196581;0,004272;;;0,008754;0,004272;0,004482
709;6.200.853;6,200853;;6,209607;6,200853;0,008754;;;0,01226;0,008754;0,003506
710;6.209.607;6,209607;;6,221867;6,209607;0,01226;;;0,017631;0,01226;0,005371
711;6.221.867;6,221867;;6,239498;6,221867;0,017631;;;0,003333;0,017631;-0,014298
712;6.239.498;6,239498;;6,242831;6,239498;0,003333;;;0,000236;0,003333;-0,003097
713;6.242.831;6,242831;;6,243067;6,242831;0,000236;;;0,000286;0,000236;5E-05
714;6.243.067;6,243067;;6,243353;6,243067;0,000286;;;0,011176;0,000286;0,01089
715;6.243.353;6,243353;;6,254529;6,243353;0,011176;;;0,010302;0,011176;-0,000874
716;6.254.529;6,254529;;6,264831;6,254529;0,010302;;;0,014035;0,010302;0,003733
717;6.264.831;6,264831;;6,278866;6,264831;0,014035;;;0,003436;0,014035;-0,010599
718;6.278.866;6,278866;;6,282302;6,278866;0,003436;;;0,015588;0,003436;0,012152
719;6.282.302;6,282302;;6,29789;6,282302;0,015588;;;0,003362;0,015588;-0,012226
720;6.297.890;6,29789;;6,301252;6,29789;0,003362;;;0,000324;0,003362;-0,003038
721;6.301.252;6,301252;;6,301576;6,301252;0,000324;;;0,01062;0,000324;0,010296
722;6.301.576;6,301576;;6,312196;6,301576;0,01062;;;0,009078;0,01062;-0,001542
723;6.312.196;6,312196;;6,321274;6,312196;0,009078;;;0,000822;0,009078;-0,008256
724;6.321.274;6,321274;;6,322096;6,321274;0,000822;;;0,021736;0,000822;0,020914
725;6.322.096;6,322096;;6,343832;6,322096;0,021736;;;0,020762;0,021736;-0,000974
726;6.343.832;6,343832;;6,364594;6,343832;0,020762;;;0,004459;0,020762;-0,016303
727;6.364.594;6,364594;;6,369053;6,364594;0,004459;;;0,000225;0,004459;-0,004234
728;6.369.053;6,369053;;6,369278;6,369053;0,000225;;;0,000194;0,000225;-3,1E-05
729;6.369.278;6,369278;;6,369472;6,369278;0,000194;;;0,021774;0,000194;0,02158
730;6.369.472;6,369472;;6,391246;6,369472;0,021774;;;0,007654;0,021774;-0,01412
731;6.391.246;6,391246;;6,3989;6,391246;0,007654;;;0,014037;0,007654;0,006383
732;6.398.900;6,3989;;6,412937;6,3989;0,014037;;;0,0101;0,014037;-0,003937
733;6.412.937;6,412937;;6,423037;6,412937;0,0101;;;0,001405;0,0101;-0,008695
734;6.423.037;6,423037;;6,424442;6,423037;0,001405;;;0,018886;0,001405;0,017481
735;6.424.442;6,424442;;6,443328;6,424442;0,018886;;;0,021574;0,018886;0,002688
736;6.443.328;6,443328;;6,464902;6,443328;0,021574;;;0,011052;0,021574;-0,010522
737;6.464.902;6,464902;;6,475954;6,464902;0,011052;;;0,018027;0,011052;0,006975
738;6.475.954;6,475954;;6,493981;6,475954;0,018027;;;0,026821;0,018027;0,008794
739;6.493.981;6,493981;;6,520802;6,493981;0,026821;;;0,000247;0,026821;-0,026574
740;6.520.802;6,520802;;6,521049;6,520802;0,000247;;;0,003274;0,000247;0,003027
741;6.521.049;6,521049;;6,524323;6,521049;0,003274;;;0,010427;0,003274;0,007153
742;6.524.323;6,524323;;6,53475;6,524323;0,010427;;;0,009893;0,010427;-0,000534
743;6.534.750;6,53475;;6,544643;6,53475;0,009893;;;0,012329;0,009893;0,002436
744;6.544.643;6,544643;;6,556972;6,544643;0,012329;;;0,009945;0,012329;-0,002384
745;6.556.972;6,556972;;6,566917;6,556972;0,009945;;;0,011051;0,009945;0,001106
746;6.566.917;6,566917;;6,577968;6,566917;0,011051;;;0,008374;0,011051;-0,002677
747;6.577.968;6,577968;;6,586342;6,577968;0,008374;;;0,000542;0,008374;-0,007832
748;6.586.342;6,586342;;6,586884;6,586342;0,000542;;;0,027022;0,000542;0,02648
749;6.586.884;6,586884;;6,613906;6,586884;0,027022;;;0,013062;0,027022;-0,01396
750;6.613.906;6,613906;;6,626968;6,613906;0,013062;;;0,007068;0,013062;-0,005994
751;6.626.968;6,626968;;6,634036;6,626968;0,007068;;;0,003018;0,007068;-0,00405
752;6.634.036;6,634036;;6,637054;6,634036;0,003018;;;0,01012;0,003018;0,007102
753;6.637.054;6,637054;;6,647174;6,637054;0,01012;;;0,018046;0,01012;0,007926
754;6.647.174;6,647174;;6,66522;6,647174;0,018046;;;0,021361;0,018046;0,003315
755;6.665.220;6,66522;;6,686581;6,66522;0,021361;;;0,000293;0,021361;-0,021068
756;6.686.581;6,686581;;6,686874;6,686581;0,000293;;;0,000348;0,000293;5,5E-05
757;6.686.874;6,686874;;6,687222;6,686874;0,000348;;;0,019683;0,000348;0,019335
758;6.687.222;6,687222;;6,706905;6,687222;0,019683;;;0,011108;0,019683;-0,008575
759;6.706.905;6,706905;;6,718013;6,706905;0,011108;;;0,018349;0,011108;0,007241
760;6.718.013;6,718013;;6,736362;6,718013;0,018349;;;0,000401;0,018349;-0,017948
761;6.736.362;6,736362;;6,736763;6,736362;0,000401;;;0,002949;0,000401;0,002548
762;6.736.763;6,736763;;6,739712;6,736763;0,002949;;;0,024966;0,002949;0,022017
763;6.739.712;6,739712;;6,764678;6,739712;0,024966;;;0,024237;0,024966;-0,000729
764;6.764.678;6,764678;;6,788915;6,764678;0,024237;;;0,010081;0,024237;-0,014156
765;6.788.915;6,788915;;6,798996;6,788915;0,010081;;;0,050458;0,010081;0,040377
766;6.798.996;6,798996;;6,849454;6,798996;0,050458;;;0,050263;0,050458;-0,000195
767;6.849.454;6,849454;;6,899717;6,849454;0,050263;;;0,010059;0,050263;-0,040204
768;6.899.717;6,899717;;6,909776;6,899717;0,010059;;;0,043036;0,010059;0,032977
769;6.909.776;6,909776;;6,952812;6,909776;0,043036;;;0,051123;0,043036;0,008087
770;6.952.812;6,952812;;7,003935;6,952812;0,051123;;;0,010061;0,051123;-0,041062
771;7.003.935;7,003935;;7,013996;7,003935;0,010061;;;0,099655;0,010061;0,089594
772;7.013.996;7,013996;;7,113651;7,013996;0,099655;;;0,001279;0,099655;-0,098376
773;7.113.651;7,113651;;7,11493;7,113651;0,001279;;;0;0,001279;-0,001279
774;7.114.930;7,11493;;7,11493;7,11493;0;;;0;0;0
775;7.114.930;7,11493;;7,11493;7,11493;0;;;0;0;0
776;7.114.930;7,11493;;7,11493;7,11493;0;;;0;0;0
777;7.114.930;7,11493;;7,11493;7,11493;0;;;0;0;0
778;7.114.930;7,11493;;7,11493;7,11493;0;;;0;0;0
779;7.114.930;7,11493;;7,11493;7,11493;0;;;0;0;0
780;7.114.930;7,11493;;7,11493;7,11493;0;;;0;0;0
781;7.114.930;7,11493;;7,11493;7,11493;0;;;0;0;0
782;7.114.930;7,11493;;7,11493;7,11493;0;;;0;0;0
783;7.114.930;7,11493;;7,11493;7,11493;0;;;0,000432;0;0,000432
784;7.114.930;7,11493;;7,115362;7,11493;0,000432;;;0,001348;0,000432;0,000916
785;7.115.362;7,115362;;7,11671;7,115362;0,001348;;;0,004718;0,001348;0,00337
786;7.116.710;7,11671;;7,121428;7,11671;0,004718;;;0,019387;0,004718;0,014669
787;7.121.428;7,121428;;7,140815;7,121428;0,019387;;;0,020278;0,019387;0,000891
788;7.140.815;7,140815;;7,161093;7,140815;0,020278;;;0,016799;0,020278;-0,003479
789;7.161.093;7,161093;;7,177892;7,161093;0,016799;;;0,187057;0,016799;0,170258
790;7.177.892;7,177892;;7,364949;7,177892;0,187057;;;0,000397;0,187057;-0,18666
791;7.364.949;7,364949;;7,365346;7,364949;0,000397;;;0;0,000397;-0,000397
792;7.365.346;7,365346;;7,365346;7,365346;0;;;0;0;0
793;7.365.346;7,365346;;7,365346;7,365346;0;;;0;0;0
794;7.365.346;7,365346;;7,365346;7,365346;0;;;0,000401;0;0,000401
795;7.365.346;7,365346;;7,365747;7,365346;0,000401;;;0;0,000401;-0,000401
796;7.365.747;7,365747;;7,365747;7,365747;0;;;0;0;0
797;7.365.747;7,365747;;7,365747;7,365747;0;;;0;0;0
798;7.365.747;7,365747;;7,365747;7,365747;0;;;0;0;0
799;7.365.747;7,365747;;7,365747;7,365747;0;;;0;0;0
800;7.365.747;7,365747;;7,365747;7,365747;0;;;0;0;0
801;7.365.747;7,365747;;7,365747;7,365747;0;;;0,000252;0;0,000252
802;7.365.747;7,365747;;7,365999;7,365747;0,000252;;;9,3E-05;0,000252;-0,000159
803;7.365.999;7,365999;;7,366092;7,365999;9,3E-05;;;0;9,3E-05;-9,3E-05
804;7.366.092;7,366092;;7,366092;7,366092;0;;;0;0;0
805;7.366.092;7,366092;;7,366092;7,366092;0;;;0;0;0
806;7.366.092;7,366092;;7,366092;7,366092;0;;;0,000233;0;0,000233
807;7.366.092;7,366092;;7,366325;7,366092;0,000233;;;0,000239;0,000233;6E-06
808;7.366.325;7,366325;;7,366564;7,366325;0,000239;;;0,003102;0,000239;0,002863
809;7.366.564;7,366564;;7,369666;7,366564;0,003102;;;0,000332;0,003102;-0,00277
810;7.369.666;7,369666;;7,369998;7,369666;0,000332;;;0,000125;0,000332;-0,000207
811;7.369.998;7,369998;;7,370123;7,369998;0,000125;;;0,000123;0,000125;-2E-06
812;7.370.123;7,370123;;7,370246;7,370123;0,000123;;;0,008391;0,000123;0,008268
813;7.370.246;7,370246;;7,378637;7,370246;0,008391;;;0,000859;0,008391;-0,007532
814;7.378.637;7,378637;;7,379496;7,378637;0,000859;;;0;0,000859;-0,000859
815;7.379.496;7,379496;;7,379496;7,379496;0;;;0;0;0
816;7.379.496;7,379496;;7,379496;7,379496;0;;;0;0;0
817;7.379.496;7,379496;;7,379496;7,379496;0;;;0;0;0
818;7.379.496;7,379496;;7,379496;7,379496;0;;;0;0;0
819;7.379.496;7,379496;;7,379496;7,379496;0;;;0,003238;0;0,003238
820;7.379.496;7,379496;;7,382734;7,379496;0,003238;;;0,01283;0,003238;0,009592
821;7.382.734;7,382734;;7,395564;7,382734;0,01283;;;0,010873;0,01283;-0,001957
822;7.395.564;7,395564;;7,406437;7,395564;0,010873;;;0,001264;0,010873;-0,009609
823;7.406.437;7,406437;;7,407701;7,406437;0,001264;;;0,011515;0,001264;0,010251
824;7.407.701;7,407701;;7,419216;7,407701;0,011515;;;0;0,011515;-0,011515
825;7.419.216;7,419216;;7,419216;7,419216;0;;;0;0;0
826;7.419.216;7,419216;;7,419216;7,419216;0;;;0,000584;0;0,000584
827;7.419.216;7,419216;;7,4198;7,419216;0,000584;;;0,000267;0,000584;-0,000317
828;7.419.800;7,4198;;7,420067;7,4198;0,000267;;;0,007554;0,000267;0,007287
829;7.420.067;7,420067;;7,427621;7,420067;0,007554;;;0,015291;0,007554;0,007737
830;7.427.621;7,427621;;7,442912;7,427621;0,015291;;;0,011357;0,015291;-0,003934
831;7.442.912;7,442912;;7,454269;7,442912;0,011357;;;0,000654;0,011357;-0,010703
832;7.454.269;7,454269;;7,454923;7,454269;0,000654;;;0,009855;0,000654;0,009201
833;7.454.923;7,454923;;7,464778;7,454923;0,009855;;;0,009007;0,009855;-0,000848
834;7.464.778;7,464778;;7,473785;7,464778;0,009007;;;0,013266;0,009007;0,004259
835;7.473.785;7,473785;;7,487051;7,473785;0,013266;;;0,000919;0,013266;-0,012347
836;7.487.051;7,487051;;7,48797;7,487051;0,000919;;;0,010127;0,000919;0,009208
837;7.487.970;7,48797;;7,498097;7,48797;0,010127;;;0,008794;0,010127;-0,001333
838;7.498.097;7,498097;;7,506891;7,498097;0,008794;;;0,011036;0,008794;0,002242
839;7.506.891;7,506891;;7,517927;7,506891;0,011036;;;0,001104;0,011036;-0,009932
840;7.517.927;7,517927;;7,519031;7,517927;0,001104;;;0,005869;0,001104;0,004765
841;7.519.031;7,519031;;7,5249;7,519031;0,005869;;;0,000383;0,005869;-0,005486
842;7.524.900;7,5249;;7,525283;7,5249;0,000383;;;0,003024;0,000383;0,002641
843;7.525.283;7,525283;;7,528307;7,525283;0,003024;;;0,000279;0,003024;-0,002745
844;7.528.307;7,528307;;7,528586;7,528307;0,000279;;;0,009949;0,000279;0,00967
845;7.528.586;7,528586;;7,538535;7,528586;0,009949;;;0,016016;0,009949;0,006067
846;7.538.535;7,538535;;7,554551;7,538535;0,016016;;;0,000291;0,016016;-0,015725
847;7.554.551;7,554551;;7,554842;7,554551;0,000291;;;0,019919;0,000291;0,019628
848;7.554.842;7,554842;;7,574761;7,554842;0,019919;;;0,002661;0,019919;-0,017258
849;7.574.761;7,574761;;7,577422;7,574761;0,002661;;;0,004571;0,002661;0,00191
850;7.577.422;7,577422;;7,581993;7,577422;0,004571;;;0;0,004571;-0,004571
851;7.581.993;7,581993;;7,581993;7,581993;0;;;0,016868;0;0,016868
852;7.581.993;7,581993;;7,598861;7,581993;0,016868;;;0,011048;0,016868;-0,00582
853;7.598.861;7,598861;;7,609909;7,598861;0,011048;;;0,000314;0,011048;-0,010734
854;7.609.909;7,609909;;7,610223;7,609909;0,000314;;;0,007309;0,000314;0,006995
855;7.610.223;7,610223;;7,617532;7,610223;0,007309;;;0,000307;0,007309;-0,007002
856;7.617.532;7,617532;;7,617839;7,617532;0,000307;;;0,007026;0,000307;0,006719
857;7.617.839;7,617839;;7,624865;7,617839;0,007026;;;0,000372;0,007026;-0,006654
858;7.624.865;7,624865;;7,625237;7,624865;0,000372;;;0,013965;0,000372;0,013593
859;7.625.237;7,625237;;7,639202;7,625237;0,013965;;;0,026006;0,013965;0,012041
860;7.639.202;7,639202;;7,665208;7,639202;0,026006;;;0,01025;0,026006;-0,015756
861;7.665.208;7,665208;;7,675458;7,665208;0,01025;;;0,009386;0,01025;-0,000864
862;7.675.458;7,675458;;7,684844;7,675458;0,009386;;;0,000801;0,009386;-0,008585
863;7.684.844;7,684844;;7,685645;7,684844;0,000801;;;0,035238;0,000801;0,034437
864;7.685.645;7,685645;;7,720883;7,685645;0,035238;;;0,003082;0,035238;-0,032156
865;7.720.883;7,720883;;7,723965;7,720883;0,003082;;;0,000313;0,003082;-0,002769
866;7.723.965;7,723965;;7,724278;7,723965;0,000313;;;1,3E-05;0,000313;-0,0003
867;7.724.278;7,724278;;7,724291;7,724278;1,3E-05;;;0,038623;1,3E-05;0,03861
868;7.724.291;7,724291;;7,762914;7,724291;0,038623;;;0,00066;0,038623;-0,037963
869;7.762.914;7,762914;;7,763574;7,762914;0,00066;;;0,020102;0,00066;0,019442
870;7.763.574;7,763574;;7,783676;7,763574;0,020102;;;0,003331;0,020102;-0,016771
871;7.783.676;7,783676;;7,787007;7,783676;0,003331;;;0,009899;0,003331;0,006568
872;7.787.007;7,787007;;7,796906;7,787007;0,009899;;;0,003387;0,009899;-0,006512
873;7.796.906;7,796906;;7,800293;7,796906;0,003387;;;0,019949;0,003387;0,016562
874;7.800.293;7,800293;;7,820242;7,800293;0,019949;;;0,008831;0,019949;-0,011118
875;7.820.242;7,820242;;7,829073;7,820242;0,008831;;;0,013117;0,008831;0,004286
876;7.829.073;7,829073;;7,84219;7,829073;0,013117;;;0,003427;0,013117;-0,00969
877;7.842.190;7,84219;;7,845617;7,84219;0,003427;;;0,000307;0,003427;-0,00312
878;7.845.617;7,845617;;7,845924;7,845617;0,000307;;;0,017162;0,000307;0,016855
879;7.845.924;7,845924;;7,863086;7,845924;0,017162;;;0,007648;0,017162;-0,009514
880;7.863.086;7,863086;;7,870734;7,863086;0,007648;;;0,023695;0,007648;0,016047
881;7.870.734;7,870734;;7,894429;7,870734;0,023695;;;0,003168;0,023695;-0,020527
882;7.894.429;7,894429;;7,897597;7,894429;0,003168;;;0,000546;0,003168;-0,002622
883;7.897.597;7,897597;;7,898143;7,897597;0,000546;;;0,00323;0,000546;0,002684
884;7.898.143;7,898143;;7,901373;7,898143;0,00323;;;0,020525;0,00323;0,017295
885;7.901.373;7,901373;;7,921898;7,901373;0,020525;;;0,000351;0,020525;-0,020174
886;7.921.898;7,921898;;7,922249;7,921898;0,000351;;;0,019677;0,000351;0,019326
887;7.922.249;7,922249;;7,941926;7,922249;0,019677;;;0,009773;0,019677;-0,009904
888;7.941.926;7,941926;;7,951699;7,941926;0,009773;;;0,014395;0,009773;0,004622
889;7.951.699;7,951699;;7,966094;7,951699;0,014395;;;0,000645;0,014395;-0,01375
890;7.966.094;7,966094;;7,966739;7,966094;0,000645;;;0,012145;0,000645;0,0115
891;7.966.739;7,966739;;7,978884;7,966739;0,012145;;;0,02307;0,012145;0,010925
892;7.978.884;7,978884;;8,001954;7,978884;0,02307;;;0,000428;0,02307;-0,022642
893;8.001.954;8,001954;;8,002382;8,001954;0,000428;;;7,1E-05;0,000428;-0,000357
894;8.002.382;8,002382;;8,002453;8,002382;7,1E-05;;;0,026458;7,1E-05;0,026387
895;8.002.453;8,002453;;8,028911;8,002453;0,026458;;;0,000314;0,026458;-0,026144
896;8.028.911;8,028911;;8,029225;8,028911;0,000314;;;0,000278;0,000314;-3,6E-05
897;8.029.225;8,029225;;8,029503;8,029225;0,000278;;;0,01782;0,000278;0,017542
898;8.029.503;8,029503;;8,047323;8,029503;0,01782;;;0,010272;0,01782;-0,007548
899;8.047.323;8,047323;;8,057595;8,047323;0,010272;;;0,012351;0,010272;0,002079
900;8.057.595;8,057595;;8,069946;8,057595;0,012351;;;0,000328;0,012351;-0,012023
901;8.069.946;8,069946;;8,070274;8,069946;0,000328;;;0,041636;0,000328;0,041308
902;8.070.274;8,070274;;8,11191;8,070274;0,041636;;;0,000507;0,041636;-0,041129
903;8.111.910;8,11191;;8,112417;8,11191;0,000507;;;0,000389;0,000507;-0,000118
904;8.112.417;8,112417;;8,112806;8,112417;0,000389;;;0;0,000389;-0,000389
905;8.112.806;8,112806;;8,112806;8,112806;0;;;0,013773;0;0,013773
906;8.112.806;8,112806;;8,126579;8,112806;0,013773;;;0,024305;0,013773;0,010532
907;8.126.579;8,126579;;8,150884;8,126579;0,024305;;;0,008317;0,024305;-0,015988
908;8.150.884;8,150884;;8,159201;8,150884;0,008317;;;0,005683;0,008317;-0,002634
909;8.159.201;8,159201;;8,164884;8,159201;0,005683;;;0,009433;0,005683;0,00375
910;8.164.884;8,164884;;8,174317;8,164884;0,009433;;;0,01855;0,009433;0,009117
911;8.174.317;8,174317;;8,192867;8,174317;0,01855;;;0,011999;0,01855;-0,006551
912;8.192.867;8,192867;;8,204866;8,192867;0,011999;;;0,018337;0,011999;0,006338
913;8.204.866;8,204866;;8,223203;8,204866;0,018337;;;0,010086;0,018337;-0,008251
914;8.223.203;8,223203;;8,233289;8,223203;0,010086;;;0,015804;0,010086;0,005718
915;8.233.289;8,233289;;8,249093;8,233289;0,015804;;;0,031797;0,015804;0,015993
916;8.249.093;8,249093;;8,28089;8,249093;0,031797;;;0,005903;0,031797;-0,025894
917;8.280.890;8,28089;;8,286793;8,28089;0,005903;;;0,010222;0,005903;0,004319
918;8.286.793;8,286793;;8,297015;8,286793;0,010222;;;0,013328;0,010222;0,003106
919;8.297.015;8,297015;;8,310343;8,297015;0,013328;;;0,023562;0,013328;0,010234
920;8.310.343;8,310343;;8,333905;8,310343;0,023562;;;0,010059;0,023562;-0,013503
921;8.333.905;8,333905;;8,343964;8,333905;0,010059;;;0,007919;0,010059;-0,00214
922;8.343.964;8,343964;;8,351883;8,343964;0,007919;;;0,000395;0,007919;-0,007524
923;8.351.883;8,351883;;8,352278;8,351883;0,000395;;;0,014648;0,000395;0,014253
924;8.352.278;8,352278;;8,366926;8,352278;0,014648;;;0,028929;0,014648;0,014281
925;8.366.926;8,366926;;8,395855;8,366926;0,028929;;;0,009878;0,028929;-0,019051
926;8.395.855;8,395855;;8,405733;8,395855;0,009878;;;0,009129;0,009878;-0,000749
927;8.405.733;8,405733;;8,414862;8,405733;0,009129;;;0,011269;0,009129;0,00214
